Titre,Type,Date,CVE,CVSS Score,Base Severity,Type CWE,EPSS Score,Lien,Description,Éditeur,Produit,Versions Affectées
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:08:11 +0000",CVE-2024-42136,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1080/,"In the Linux kernel, the following vulnerability has been resolved:

cdrom: rearrange last_media_change check to avoid unintentional overflow

When running syzkaller with the newly reintroduced signed integer wrap
sanitizer we encounter this splat:

[  366.015950] UBSAN: signed-integer-overflow in ../drivers/cdrom/cdrom.c:2361:33
[  366.021089] -9223372036854775808 - 346321 cannot be represented in type '__s64' (aka 'long long')
[  366.025894] program syz-executor.4 is using a deprecated SCSI ioctl, please convert it to SG_IO
[  366.027502] CPU: 5 PID: 28472 Comm: syz-executor.7 Not tainted 6.8.0-rc2-00035-gb3ef86b5a957 #1
[  366.027512] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-debian-1.16.3-2 04/01/2014
[  366.027518] Call Trace:
[  366.027523]  <TASK>
[  366.027533]  dump_stack_lvl+0x93/0xd0
[  366.027899]  handle_overflow+0x171/0x1b0
[  366.038787] ata1.00: invalid multi_count 32 ignored
[  366.043924]  cdrom_ioctl+0x2c3f/0x2d10
[  366.063932]  ? __pm_runtime_resume+0xe6/0x130
[  366.071923]  sr_block_ioctl+0x15d/0x1d0
[  366.074624]  ? __pfx_sr_block_ioctl+0x10/0x10
[  366.077642]  blkdev_ioctl+0x419/0x500
[  366.080231]  ? __pfx_blkdev_ioctl+0x10/0x10
...

Historically, the signed integer overflow sanitizer did not work in the
kernel due to its interaction with `-fwrapv` but this has since been
changed [1] in the newest version of Clang. It was re-enabled in the
kernel with Commit 557f8c582a9ba8ab (""ubsan: Reintroduce signed overflow
sanitizer"").

Let's rearrange the check to not perform any arithmetic, thus not
tripping the sanitizer.",Linux,Linux,"1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2"
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:08:11 +0000",CVE-2024-42136,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1080/,"In the Linux kernel, the following vulnerability has been resolved:

cdrom: rearrange last_media_change check to avoid unintentional overflow

When running syzkaller with the newly reintroduced signed integer wrap
sanitizer we encounter this splat:

[  366.015950] UBSAN: signed-integer-overflow in ../drivers/cdrom/cdrom.c:2361:33
[  366.021089] -9223372036854775808 - 346321 cannot be represented in type '__s64' (aka 'long long')
[  366.025894] program syz-executor.4 is using a deprecated SCSI ioctl, please convert it to SG_IO
[  366.027502] CPU: 5 PID: 28472 Comm: syz-executor.7 Not tainted 6.8.0-rc2-00035-gb3ef86b5a957 #1
[  366.027512] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-debian-1.16.3-2 04/01/2014
[  366.027518] Call Trace:
[  366.027523]  <TASK>
[  366.027533]  dump_stack_lvl+0x93/0xd0
[  366.027899]  handle_overflow+0x171/0x1b0
[  366.038787] ata1.00: invalid multi_count 32 ignored
[  366.043924]  cdrom_ioctl+0x2c3f/0x2d10
[  366.063932]  ? __pm_runtime_resume+0xe6/0x130
[  366.071923]  sr_block_ioctl+0x15d/0x1d0
[  366.074624]  ? __pfx_sr_block_ioctl+0x10/0x10
[  366.077642]  blkdev_ioctl+0x419/0x500
[  366.080231]  ? __pfx_blkdev_ioctl+0x10/0x10
...

Historically, the signed integer overflow sanitizer did not work in the
kernel due to its interaction with `-fwrapv` but this has since been
changed [1] in the newest version of Clang. It was re-enabled in the
kernel with Commit 557f8c582a9ba8ab (""ubsan: Reintroduce signed overflow
sanitizer"").

Let's rearrange the check to not perform any arithmetic, thus not
tripping the sanitizer.",Linux,Linux,
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:08:11 +0000",CVE-2024-44940,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1080/,"In the Linux kernel, the following vulnerability has been resolved:

fou: remove warn in gue_gro_receive on unsupported protocol

Drop the WARN_ON_ONCE inn gue_gro_receive if the encapsulated type is
not known or does not have a GRO handler.

Such a packet is easily constructed. Syzbot generates them and sets
off this warning.

Remove the warning as it is expected and not actionable.

The warning was previously reduced from WARN_ON to WARN_ON_ONCE in
commit 270136613bf7 (""fou: Do WARN_ON_ONCE in gue_gro_receive for bad
proto callbacks"").",Linux,Linux,"1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2"
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:08:11 +0000",CVE-2024-44940,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1080/,"In the Linux kernel, the following vulnerability has been resolved:

fou: remove warn in gue_gro_receive on unsupported protocol

Drop the WARN_ON_ONCE inn gue_gro_receive if the encapsulated type is
not known or does not have a GRO handler.

Such a packet is easily constructed. Syzbot generates them and sets
off this warning.

Remove the warning as it is expected and not actionable.

The warning was previously reduced from WARN_ON to WARN_ON_ONCE in
commit 270136613bf7 (""fou: Do WARN_ON_ONCE in gue_gro_receive for bad
proto callbacks"").",Linux,Linux,
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-42459,Non disponible,Non disponible,Non disponible,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"In the Elliptic package 6.5.6 for Node.js, EDDSA signature malleability occurs because there is a missing signature length check, and thus zero-valued bytes can be removed or appended.",n/a,n/a,n/a
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-21536,7.5,HIGH,CWE-400,0.000520000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"Versions of the package http-proxy-middleware before 2.0.7, from 3.0.0 and before 3.0.3 are vulnerable to Denial of Service (DoS) due to an UnhandledPromiseRejection error thrown by micromatch. An attacker could kill the Node.js process and crash the server by making requests to certain paths.",n/a,http-proxy-middleware,"0, 3.0.0"
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-7006,Non disponible,Non disponible,CWE-476,0.000500000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"A null pointer dereference flaw was found in Libtiff via `tif_dirinfo.c`. This issue may allow an attacker to trigger memory allocation failures through certain means, such as restricting the heap space size or injecting faults, causing a segmentation fault. This can cause an application crash, eventually leading to a denial of service.",Non disponible,Non disponible,Non disponible
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-21235,4.8,MEDIUM,Non disponible,0.000460000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot).  Supported versions that are affected are Oracle Java SE: 8u421, 8u421-perf, 11.0.24, 17.0.12, 21.0.4, 23;   Oracle GraalVM for JDK: 17.0.12, 21.0.4, 23;   Oracle GraalVM Enterprise Edition: 20.3.15 and  21.3.11. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data as well as  unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 4.8 (Confidentiality and Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N).",Oracle Corporation,Oracle Java SE,"Oracle Java SE:8u421, Oracle Java SE:8u421-perf, Oracle Java SE:11.0.24, Oracle Java SE:17.0.12, Oracle Java SE:21.0.4, Oracle Java SE:23, Oracle GraalVM for JDK:17.0.12, Oracle GraalVM for JDK:21.0.4, Oracle GraalVM for JDK:23, Oracle GraalVM Enterprise Edition:20.3.15, Oracle GraalVM Enterprise Edition:21.3.11"
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2023-43642,7.5,HIGH,CWE-770,0.000850000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"snappy-java is a Java port of the snappy, a fast C++ compresser/decompresser developed by Google. The SnappyInputStream was found to be vulnerable to Denial of Service (DoS) attacks when decompressing data with a too large chunk size. Due to missing upper bound check on chunk length, an unrecoverable fatal error can occur. All versions of snappy-java including the latest released version 1.1.10.3 are vulnerable to this issue. A fix has been introduced in commit `9f8c3cf74` which will be included in the 1.1.10.4 release. Users are advised to upgrade. Users unable to upgrade should only accept compressed data from trusted sources.",xerial,snappy-java,< 1.1.10.4
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2023-44487,Non disponible,Non disponible,Non disponible,0.800900000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",n/a,n/a,n/a
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-41110,10,CRITICAL,CWE-187,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"Moby is an open-source project created by Docker for software containerization. A security vulnerability has been detected in certain versions of Docker Engine, which could allow an attacker to bypass authorization plugins (AuthZ) under specific circumstances. The base likelihood of this being exploited is low.

Using a specially-crafted API request, an Engine API client could make the daemon forward the request or response to an authorization plugin without the body. In certain circumstances, the authorization plugin may allow a request which it would have otherwise denied if the body had been forwarded to it.

A security issue was discovered In 2018, where an attacker could bypass AuthZ plugins using a specially crafted API request. This could lead to unauthorized actions, including privilege escalation. Although this issue was fixed in Docker Engine v18.09.1 in January 2019, the fix was not carried forward to later major versions, resulting in a regression. Anyone who depends on authorization plugins that introspect the request and/or response body to make access control decisions is potentially impacted.

Docker EE v19.03.x and all versions of Mirantis Container Runtime are not vulnerable.

docker-ce v27.1.1 containes patches to fix the vulnerability. Patches have also been merged into the master, 19.03, 20.0, 23.0, 24.0, 25.0, 26.0, and 26.1 release branches. If one is unable to upgrade immediately, avoid using AuthZ plugins and/or restrict access to the Docker API to trusted parties, following the principle of least privilege.",moby,moby,">= 19.03.0, <= 19.03.15, >= 20.0.0, <= 20.10.27, >= 23.0.0, <= 23.0.14, >= 24.0.0, <= 24.0.9, >= 25.0.0, <= 25.0.5, >= 26.0.0, <= 26.0.2, >= 26.1.0, <= 26.1.14, >= 27.0.0, <= 27.0.3, = 27.1.0"
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-36114,8.6,HIGH,CWE-125,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"Aircompressor is a library with ports of the Snappy, LZO, LZ4, and Zstandard compression algorithms to Java. All decompressor implementations of Aircompressor (LZ4, LZO, Snappy, Zstandard) can crash the JVM for certain input, and in some cases also leak the content of other memory of the Java process (which could contain sensitive information). When decompressing certain data, the decompressors try to access memory outside the bounds of the given byte arrays or byte buffers. Because Aircompressor uses the JDK class `sun.misc.Unsafe` to speed up memory access, no additional bounds checks are performed and this has similar security consequences as out-of-bounds access in C or C++, namely it can lead to non-deterministic behavior or crash the JVM. Users should update to Aircompressor 0.27 or newer where these issues have been fixed. When decompressing data from untrusted users, this can be exploited for a denial-of-service attack by crashing the JVM, or to leak other sensitive information from the Java process. There are no known workarounds for this issue.",airlift,aircompressor,< 0.27
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-43796,5,MEDIUM,CWE-79,0.000460000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"Express.js minimalist web framework for node. In express < 4.20.0, passing untrusted user input - even after sanitizing it - to response.redirect() may execute untrusted code. This issue is patched in express 4.20.0.",expressjs,express,"< 4.20.0, >= 5.0.0-alpha.1, < 5.0.0"
Multiples vulnérabilités dans les produits IBM (13 décembre 2024),Avis,"Fri, 13 Dec 2024 12:38:55 +0000",CVE-2024-42460,Non disponible,Non disponible,Non disponible,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1081/,"In the Elliptic package 6.5.6 for Node.js, ECDSA signature malleability occurs because there is a missing check for whether the leading bit of r and s is zero.",n/a,n/a,n/a
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox ESR,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox ESR,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Thunderbird,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Thunderbird,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11691,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Certain WebGL operations on Apple silicon M series devices could have lead to an out-of-bounds write and memory corruption due to a flaw in Apple's GPU driver.  
*This bug only affected the application on Apple M series hardware. Other platforms were unaffected.* This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Thunderbird,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11694,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Enhanced Tracking Protection's Strict mode may have inadvertently allowed a CSP `frame-src` bypass and DOM-based XSS through the Google SafeFrame shim in the Web Compatibility extension. This issue could have exposed users to malicious frames masquerading as legitimate content. This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11694,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Enhanced Tracking Protection's Strict mode may have inadvertently allowed a CSP `frame-src` bypass and DOM-based XSS through the Google SafeFrame shim in the Web Compatibility extension. This issue could have exposed users to malicious frames masquerading as legitimate content. This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox ESR,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11694,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Enhanced Tracking Protection's Strict mode may have inadvertently allowed a CSP `frame-src` bypass and DOM-based XSS through the Google SafeFrame shim in the Web Compatibility extension. This issue could have exposed users to malicious frames masquerading as legitimate content. This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Firefox ESR,unspecified
Multiples vulnérabilités dans Mozilla Thunderbird (16 décembre 2024),Avis,"Mon, 16 Dec 2024 13:23:50 +0000",CVE-2024-11694,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1083/,"Enhanced Tracking Protection's Strict mode may have inadvertently allowed a CSP `frame-src` bypass and DOM-based XSS through the Google SafeFrame shim in the Web Compatibility extension. This issue could have exposed users to malicious frames masquerading as legitimate content. This vulnerability affects Firefox < 133, Firefox ESR < 128.5, Firefox ESR < 115.18, Thunderbird < 133, Thunderbird < 128.5, and Thunderbird < 115.18.",Mozilla,Thunderbird,unspecified
